selection,relation_set,metric,go_id,depth,letters
namespace,is_a,shortest,GO:0001923,7.0,21.0
namespace,is_a,shortest,GO:0001924,8.0,33.0
namespace,is_a,shortest,GO:0001925,9.0,41.0
namespace,is_a,shortest,GO:0001926,9.0,41.0
namespace,is_a,shortest,GO:0001927,6.0,15.0
namespace,is_a,shortest,GO:0001928,6.0,27.0
namespace,is_a,shortest,GO:0001929,7.0,35.0
namespace,is_a,shortest,GO:0001930,7.0,35.0
namespace,is_a,shortest,GO:0001932,6.0,34.0
namespace,is_a,shortest,GO:0001933,7.0,42.0
namespace,is_a,shortest,GO:0001934,7.0,42.0
namespace,is_a,shortest,GO:0001935,4.0,28.0
namespace,is_a,shortest,GO:0001936,6.0,40.0
namespace,is_a,shortest,GO:0001937,7.0,48.0
namespace,is_a,shortest,GO:0001938,7.0,48.0
namespace,is_a,shortest,GO:0001941,5.0,32.0
namespace,is_a,shortest,GO:0001942,3.0,23.0
namespace,is_a,shortest,GO:0001944,4.0,22.0
namespace,is_a,shortest,GO:0001945,3.0,22.0
namespace,is_a,shortest,GO:0001946,3.0,17.0
namespace,is_a,shortest,GO:0001947,5.0,12.0
namespace,is_a,shortest,GO:0001949,6.0,33.0
namespace,is_a,shortest,GO:0001951,6.0,28.0
namespace,is_a,shortest,GO:0001952,6.0,30.0
namespace,is_a,shortest,GO:0001953,7.0,38.0
namespace,is_a,shortest,GO:0001954,7.0,38.0
namespace,is_a,shortest,GO:0001955,4.0,21.0
namespace,is_a,shortest,GO:0001956,6.0,45.0
namespace,is_a,shortest,GO:0001957,4.0,27.0
namespace,is_a,shortest,GO:0001958,4.0,24.0
namespace,is_a,shortest,GO:0001959,5.0,44.0
namespace,is_a,shortest,GO:0001960,6.0,52.0
namespace,is_a,shortest,GO:0001961,6.0,52.0
namespace,is_a,shortest,GO:0001963,8.0,32.0
namespace,is_a,shortest,GO:0001964,3.0,15.0
namespace,is_a,shortest,GO:0001966,3.0,11.0
namespace,is_a,shortest,GO:0001967,4.0,16.0
namespace,is_a,shortest,GO:0001969,6.0,45.0
namespace,is_a,shortest,GO:0001970,7.0,53.0
namespace,is_a,shortest,GO:0001971,7.0,53.0
namespace,is_a,shortest,GO:0001973,5.0,48.0
namespace,is_a,shortest,GO:0001974,3.0,21.0
namespace,is_a,shortest,GO:0001975,5.0,21.0
namespace,is_a,shortest,GO:0001976,4.0,71.0
namespace,is_a,shortest,GO:0001978,5.0,75.0
namespace,is_a,shortest,GO:0001979,5.0,65.0
namespace,is_a,shortest,GO:0001980,5.0,61.0
namespace,is_a,shortest,GO:0001981,5.0,38.0
namespace,is_a,shortest,GO:0001982,6.0,60.0
namespace,is_a,shortest,GO:0001983,6.0,60.0
namespace,is_a,shortest,GO:0001984,7.0,88.0
namespace,is_a,shortest,GO:0001985,5.0,99.0
namespace,is_a,shortest,GO:0001986,7.0,116.0
namespace,is_a,shortest,GO:0001987,7.0,95.0
namespace,is_a,shortest,GO:0001988,5.0,99.0
namespace,is_a,shortest,GO:0001990,4.0,50.0
namespace,is_a,shortest,GO:0001991,6.0,70.0
namespace,is_a,shortest,GO:0001992,5.0,54.0
namespace,is_a,shortest,GO:0001993,6.0,68.0
namespace,is_a,shortest,GO:0001994,7.0,92.0
namespace,is_a,shortest,GO:0001995,8.0,54.0
namespace,is_a,shortest,GO:0001996,5.0,56.0
namespace,is_a,shortest,GO:0001997,6.0,73.0
namespace,is_a,shortest,GO:0001998,6.0,86.0
namespace,is_a,shortest,GO:0001999,5.0,102.0
namespace,is_a,shortest,GO:0002000,5.0,25.0
namespace,is_a,shortest,GO:0002001,5.0,29.0
namespace,is_a,shortest,GO:0002002,4.0,36.0
namespace,is_a,shortest,GO:0002003,5.0,21.0
namespace,is_a,shortest,GO:0002007,4.0,59.0
namespace,is_a,shortest,GO:0002008,5.0,51.0
namespace,is_a,shortest,GO:0002009,4.0,27.0
namespace,is_a,shortest,GO:0002010,5.0,50.0
namespace,is_a,shortest,GO:0002011,5.0,32.0
namespace,is_a,shortest,GO:0002013,5.0,41.0
namespace,is_a,shortest,GO:0002014,6.0,91.0
namespace,is_a,shortest,GO:0002015,5.0,69.0
namespace,is_a,shortest,GO:0002016,6.0,41.0
namespace,is_a,shortest,GO:0002017,5.0,41.0
namespace,is_a,shortest,GO:0002018,5.0,49.0
namespace,is_a,shortest,GO:0002019,7.0,36.0
namespace,is_a,shortest,GO:0002021,3.0,23.0
namespace,is_a,shortest,GO:0002022,4.0,24.0
namespace,is_a,shortest,GO:0002023,5.0,46.0
namespace,is_a,shortest,GO:0002024,5.0,24.0
namespace,is_a,shortest,GO:0002025,6.0,96.0
namespace,is_a,shortest,GO:0002026,3.0,38.0
namespace,is_a,shortest,GO:0002027,3.0,21.0
namespace,is_a,shortest,GO:0002028,7.0,30.0
namespace,is_a,shortest,GO:0002029,7.0,56.0
namespace,is_a,shortest,GO:0002030,6.0,48.0
namespace,is_a,shortest,GO:0002031,6.0,38.0
namespace,is_a,shortest,GO:0002033,6.0,82.0
namespace,is_a,shortest,GO:0002034,6.0,61.0
namespace,is_a,shortest,GO:0002035,5.0,27.0
namespace,is_a,shortest,GO:0002036,6.0,48.0
namespace,is_a,shortest,GO:0002037,6.0,56.0
namespace,is_a,shortest,GO:0002038,6.0,56.0
namespace,is_a,shortest,GO:0002040,4.0,21.0
namespace,is_a,shortest,GO:0002041,4.0,27.0
namespace,is_a,shortest,GO:0002042,6.0,44.0
namespace,is_a,shortest,GO:0002043,5.0,70.0
namespace,is_a,shortest,GO:0002044,6.0,72.0
namespace,is_a,shortest,GO:0002047,5.0,28.0
namespace,is_a,shortest,GO:0002049,6.0,29.0
namespace,is_a,shortest,GO:0002050,6.0,26.0
namespace,is_a,shortest,GO:0002051,4.0,24.0
namespace,is_a,shortest,GO:0002052,7.0,43.0
namespace,is_a,shortest,GO:0002053,6.0,48.0
namespace,is_a,shortest,GO:0002062,4.0,26.0
namespace,is_a,shortest,GO:0002063,4.0,22.0
namespace,is_a,shortest,GO:0002064,4.0,25.0
namespace,is_a,shortest,GO:0002065,5.0,45.0
namespace,is_a,shortest,GO:0002066,5.0,41.0
namespace,is_a,shortest,GO:0002067,6.0,38.0
namespace,is_a,shortest,GO:0002068,6.0,34.0
namespace,is_a,shortest,GO:0002069,5.0,40.0
namespace,is_a,shortest,GO:0002070,4.0,24.0
namespace,is_a,shortest,GO:0002071,6.0,33.0
namespace,is_a,shortest,GO:0002072,5.0,55.0
namespace,is_a,shortest,GO:0002074,6.0,36.0
namespace,is_a,shortest,GO:0002075,6.0,33.0
namespace,is_a,shortest,GO:0002076,4.0,21.0
namespace,is_a,shortest,GO:0002077,6.0,23.0
namespace,is_a,shortest,GO:0002078,3.0,40.0
namespace,is_a,shortest,GO:0002082,8.0,36.0
namespace,is_a,shortest,GO:0002084,7.0,23.0
namespace,is_a,shortest,GO:0002085,5.0,46.0
namespace,is_a,shortest,GO:0002086,4.0,20.0
namespace,is_a,shortest,GO:0002087,4.0,60.0
namespace,is_a,shortest,GO:0002088,3.0,30.0
namespace,is_a,shortest,GO:0002089,3.0,32.0
namespace,is_a,shortest,GO:0002090,7.0,35.0
namespace,is_a,shortest,GO:0002091,7.0,43.0
namespace,is_a,shortest,GO:0002092,7.0,43.0
namespace,is_a,shortest,GO:0002093,4.0,33.0
namespace,is_a,shortest,GO:0002097,7.0,26.0
namespace,is_a,shortest,GO:0002098,8.0,29.0
namespace,is_a,shortest,GO:0002099,8.0,29.0
namespace,is_a,shortest,GO:0002100,8.0,35.0
namespace,is_a,shortest,GO:0002101,8.0,30.0
namespace,is_a,shortest,GO:0002103,6.0,77.0
namespace,is_a,shortest,GO:0002104,7.0,98.0
namespace,is_a,shortest,GO:0002105,7.0,100.0
namespace,is_a,shortest,GO:0002106,7.0,102.0
namespace,is_a,shortest,GO:0002107,7.0,55.0
namespace,is_a,shortest,GO:0002108,7.0,64.0
namespace,is_a,shortest,GO:0002109,7.0,64.0
namespace,is_a,shortest,GO:0002110,7.0,53.0
namespace,is_a,shortest,GO:0002115,8.0,25.0
namespace,is_a,shortest,GO:0002117,4.0,26.0
namespace,is_a,shortest,GO:0002118,3.0,18.0
namespace,is_a,shortest,GO:0002119,4.0,25.0
namespace,is_a,shortest,GO:0002121,4.0,27.0
namespace,is_a,shortest,GO:0002122,4.0,29.0
namespace,is_a,shortest,GO:0002123,4.0,27.0
namespace,is_a,shortest,GO:0002124,4.0,29.0
namespace,is_a,shortest,GO:0002125,4.0,26.0
namespace,is_a,shortest,GO:0002126,4.0,30.0
namespace,is_a,shortest,GO:0002127,8.0,33.0
namespace,is_a,shortest,GO:0002128,7.0,31.0
namespace,is_a,shortest,GO:0002129,9.0,38.0
namespace,is_a,shortest,GO:0002130,8.0,31.0
namespace,is_a,shortest,GO:0002131,9.0,39.0
namespace,is_a,shortest,GO:0002132,9.0,38.0
namespace,is_a,shortest,GO:0002136,9.0,34.0
namespace,is_a,shortest,GO:0002138,5.0,31.0
namespace,is_a,shortest,GO:0002143,8.0,35.0
namespace,is_a,shortest,GO:0002149,5.0,35.0
namespace,is_a,shortest,GO:0002150,4.0,32.0
namespace,is_a,shortest,GO:0002152,7.0,19.0
namespace,is_a,shortest,GO:0002154,4.0,38.0
namespace,is_a,shortest,GO:0002155,6.0,50.0
namespace,is_a,shortest,GO:0002156,7.0,58.0
namespace,is_a,shortest,GO:0002157,7.0,58.0
namespace,is_a,shortest,GO:0002158,4.0,23.0
namespace,is_a,shortest,GO:0002159,7.0,17.0
namespace,is_a,shortest,GO:0002160,7.0,20.0
namespace,is_a,shortest,GO:0002164,3.0,17.0
namespace,is_a,shortest,GO:0002165,3.0,30.0
namespace,is_a,shortest,GO:0002168,4.0,23.0
namespace,is_a,shortest,GO:0002174,3.0,28.0
namespace,is_a,shortest,GO:0002175,5.0,41.0
namespace,is_a,shortest,GO:0002176,4.0,25.0
namespace,is_a,shortest,GO:0002181,6.0,22.0
namespace,is_a,shortest,GO:0002182,6.0,34.0
namespace,is_a,shortest,GO:0002183,4.0,34.0
namespace,is_a,shortest,GO:0002184,7.0,35.0
namespace,is_a,shortest,GO:0002188,5.0,23.0
namespace,is_a,shortest,GO:0002190,5.0,37.0
namespace,is_a,shortest,GO:0002191,5.0,35.0
namespace,is_a,shortest,GO:0002192,7.0,48.0
namespace,is_a,shortest,GO:0002194,4.0,23.0
namespace,is_a,shortest,GO:0002200,2.0,39.0
namespace,is_a,shortest,GO:0002201,3.0,49.0
namespace,is_a,shortest,GO:0002202,3.0,64.0
namespace,is_a,shortest,GO:0002203,7.0,77.0
namespace,is_a,shortest,GO:0002204,5.0,65.0
namespace,is_a,shortest,GO:0002206,4.0,35.0
namespace,is_a,shortest,GO:0002208,4.0,63.0
namespace,is_a,shortest,GO:0002209,3.0,25.0
namespace,is_a,shortest,GO:0002210,3.0,28.0
namespace,is_a,shortest,GO:0002211,4.0,33.0
namespace,is_a,shortest,GO:0002212,4.0,35.0
namespace,is_a,shortest,GO:0002213,3.0,23.0
namespace,is_a,shortest,GO:0002215,3.0,25.0
namespace,is_a,shortest,GO:0002218,3.0,32.0
namespace,is_a,shortest,GO:0002220,5.0,65.0
namespace,is_a,shortest,GO:0002221,5.0,42.0
namespace,is_a,shortest,GO:0002222,6.0,63.0
namespace,is_a,shortest,GO:0002223,5.0,46.0
namespace,is_a,shortest,GO:0002224,6.0,32.0
namespace,is_a,shortest,GO:0002225,7.0,50.0
namespace,is_a,shortest,GO:0002227,4.0,28.0
namespace,is_a,shortest,GO:0002228,4.0,33.0
namespace,is_a,shortest,GO:0002229,4.0,26.0
namespace,is_a,shortest,GO:0002230,7.0,48.0
namespace,is_a,shortest,GO:0002231,4.0,20.0
namespace,is_a,shortest,GO:0002232,4.0,49.0
namespace,is_a,shortest,GO:0002233,4.0,43.0
namespace,is_a,shortest,GO:0002234,4.0,42.0
namespace,is_a,shortest,GO:0002235,4.0,26.0
namespace,is_a,shortest,GO:0002236,4.0,27.0
namespace,is_a,shortest,GO:0002237,4.0,35.0
namespace,is_a,shortest,GO:0002238,4.0,32.0
namespace,is_a,shortest,GO:0002239,3.0,19.0
namespace,is_a,shortest,GO:0002240,4.0,35.0
namespace,is_a,shortest,GO:0002241,4.0,24.0
namespace,is_a,shortest,GO:0002242,4.0,31.0
namespace,is_a,shortest,GO:0002243,5.0,25.0
namespace,is_a,shortest,GO:0002244,4.0,42.0
namespace,is_a,shortest,GO:0002246,5.0,42.0
namespace,is_a,shortest,GO:0002248,4.0,69.0
namespace,is_a,shortest,GO:0002249,3.0,16.0
namespace,is_a,shortest,GO:0002250,3.0,22.0
namespace,is_a,shortest,GO:0002251,3.0,35.0
namespace,is_a,shortest,GO:0002252,2.0,21.0
namespace,is_a,shortest,GO:0002253,2.0,26.0
namespace,is_a,shortest,GO:0002254,6.0,12.0
namespace,is_a,shortest,GO:0002255,7.0,28.0
namespace,is_a,shortest,GO:0002256,7.0,24.0
namespace,is_a,shortest,GO:0002257,8.0,32.0
namespace,is_a,shortest,GO:0002258,8.0,32.0
namespace,is_a,shortest,GO:0002260,3.0,21.0
namespace,is_a,shortest,GO:0002261,4.0,28.0
namespace,is_a,shortest,GO:0002262,2.0,22.0
namespace,is_a,shortest,GO:0002263,3.0,38.0
namespace,is_a,shortest,GO:0002264,4.0,49.0
namespace,is_a,shortest,GO:0002265,4.0,43.0
namespace,is_a,shortest,GO:0002266,3.0,33.0
namespace,is_a,shortest,GO:0002268,4.0,38.0
namespace,is_a,shortest,GO:0002269,3.0,49.0
namespace,is_a,shortest,GO:0002270,3.0,35.0
namespace,is_a,shortest,GO:0002273,4.0,40.0
namespace,is_a,shortest,GO:0002274,3.0,26.0
namespace,is_a,shortest,GO:0002275,4.0,45.0
namespace,is_a,shortest,GO:0002276,4.0,42.0
namespace,is_a,shortest,GO:0002277,5.0,54.0
namespace,is_a,shortest,GO:0002278,5.0,44.0
namespace,is_a,shortest,GO:0002279,5.0,42.0
namespace,is_a,shortest,GO:0002280,5.0,42.0
namespace,is_a,shortest,GO:0002281,4.0,44.0
namespace,is_a,shortest,GO:0002282,5.0,48.0
namespace,is_a,shortest,GO:0002283,5.0,44.0
namespace,is_a,shortest,GO:0002285,4.0,44.0
namespace,is_a,shortest,GO:0002286,5.0,39.0
namespace,is_a,shortest,GO:0002287,6.0,48.0
namespace,is_a,shortest,GO:0002291,6.0,90.0
namespace,is_a,shortest,GO:0002292,6.0,44.0
namespace,is_a,shortest,GO:0002295,7.0,28.0
namespace,is_a,shortest,GO:0002296,8.0,28.0
namespace,is_a,shortest,GO:0002297,8.0,28.0
namespace,is_a,shortest,GO:0002299,7.0,44.0
namespace,is_a,shortest,GO:0002300,8.0,54.0
namespace,is_a,shortest,GO:0002301,8.0,54.0
namespace,is_a,shortest,GO:0002302,7.0,63.0
namespace,is_a,shortest,GO:0002304,7.0,45.0
namespace,is_a,shortest,GO:0002305,8.0,55.0
namespace,is_a,shortest,GO:0002306,8.0,55.0
namespace,is_a,shortest,GO:0002307,7.0,49.0
namespace,is_a,shortest,GO:0002308,7.0,48.0
namespace,is_a,shortest,GO:0002309,6.0,42.0
namespace,is_a,shortest,GO:0002312,5.0,39.0
namespace,is_a,shortest,GO:0002313,6.0,50.0
namespace,is_a,shortest,GO:0002314,7.0,34.0
namespace,is_a,shortest,GO:0002315,7.0,32.0
namespace,is_a,shortest,GO:0002316,7.0,30.0
namespace,is_a,shortest,GO:0002317,7.0,25.0
namespace,is_a,shortest,GO:0002318,5.0,36.0
namespace,is_a,shortest,GO:0002319,4.0,26.0
namespace,is_a,shortest,GO:0002320,5.0,37.0
namespace,is_a,shortest,GO:0002321,6.0,42.0
namespace,is_a,shortest,GO:0002322,6.0,42.0
namespace,is_a,shortest,GO:0002323,5.0,51.0
namespace,is_a,shortest,GO:0002326,4.0,22.0
namespace,is_a,shortest,GO:0002327,6.0,28.0
namespace,is_a,shortest,GO:0002328,6.0,23.0
namespace,is_a,shortest,GO:0002329,7.0,23.0
namespace,is_a,shortest,GO:0002330,3.0,26.0
namespace,is_a,shortest,GO:0002331,8.0,24.0
namespace,is_a,shortest,GO:0002332,7.0,37.0
namespace,is_a,shortest,GO:0002333,8.0,40.0
namespace,is_a,shortest,GO:0002334,8.0,40.0
namespace,is_a,shortest,GO:0002335,6.0,26.0
namespace,is_a,shortest,GO:0002336,5.0,23.0
namespace,is_a,shortest,GO:0002337,8.0,22.0
namespace,is_a,shortest,GO:0002338,8.0,22.0
namespace,is_a,shortest,GO:0002339,2.0,14.0
namespace,is_a,shortest,GO:0002340,3.0,21.0
namespace,is_a,shortest,GO:0002341,5.0,18.0
namespace,is_a,shortest,GO:0002342,4.0,20.0
namespace,is_a,shortest,GO:0002343,3.0,24.0
namespace,is_a,shortest,GO:0002344,4.0,23.0
namespace,is_a,shortest,GO:0002345,6.0,30.0
namespace,is_a,shortest,GO:0002346,3.0,22.0
namespace,is_a,shortest,GO:0002347,3.0,19.0
namespace,is_a,shortest,GO:0002348,4.0,29.0
namespace,is_a,shortest,GO:0002349,3.0,49.0
namespace,is_a,shortest,GO:0002350,4.0,32.0
namespace,is_a,shortest,GO:0002351,3.0,49.0
namespace,is_a,shortest,GO:0002352,3.0,22.0
namespace,is_a,shortest,GO:0002353,7.0,28.0
namespace,is_a,shortest,GO:0002354,4.0,29.0
namespace,is_a,shortest,GO:0002355,4.0,20.0
namespace,is_a,shortest,GO:0002356,4.0,32.0
namespace,is_a,shortest,GO:0002357,4.0,26.0
namespace,is_a,shortest,GO:0002358,6.0,29.0
namespace,is_a,shortest,GO:0002359,6.0,19.0
namespace,is_a,shortest,GO:0002360,4.0,22.0
namespace,is_a,shortest,GO:0002361,7.0,59.0
namespace,is_a,shortest,GO:0002362,7.0,61.0
namespace,is_a,shortest,GO:0002363,5.0,31.0
namespace,is_a,shortest,GO:0002364,6.0,24.0
namespace,is_a,shortest,GO:0002365,5.0,32.0
namespace,is_a,shortest,GO:0002366,3.0,43.0
namespace,is_a,shortest,GO:0002367,3.0,42.0
namespace,is_a,shortest,GO:0002368,4.0,23.0
namespace,is_a,shortest,GO:0002369,4.0,23.0
namespace,is_a,shortest,GO:0002370,4.0,35.0
namespace,is_a,shortest,GO:0002371,4.0,31.0
namespace,is_a,shortest,GO:0002372,5.0,38.0
namespace,is_a,shortest,GO:0002373,5.0,43.0
namespace,is_a,shortest,GO:0002376,1.0,19.0
namespace,is_a,shortest,GO:0002377,3.0,24.0
namespace,is_a,shortest,GO:0002381,4.0,70.0
namespace,is_a,shortest,GO:0002382,8.0,40.0
namespace,is_a,shortest,GO:0002383,4.0,36.0
namespace,is_a,shortest,GO:0002384,4.0,21.0
namespace,is_a,shortest,GO:0002385,4.0,21.0
namespace,is_a,shortest,GO:0002387,3.0,43.0
namespace,is_a,shortest,GO:0002388,4.0,27.0
namespace,is_a,shortest,GO:0002389,5.0,31.0
namespace,is_a,shortest,GO:0002394,4.0,47.0
namespace,is_a,shortest,GO:0002395,4.0,54.0
namespace,is_a,shortest,GO:0002396,6.0,25.0
namespace,is_a,shortest,GO:0002397,7.0,31.0
namespace,is_a,shortest,GO:0002398,7.0,32.0
namespace,is_a,shortest,GO:0002399,7.0,32.0
namespace,is_a,shortest,GO:0002400,5.0,58.0
namespace,is_a,shortest,GO:0002401,6.0,51.0
namespace,is_a,shortest,GO:0002402,5.0,56.0
namespace,is_a,shortest,GO:0002403,5.0,56.0
namespace,is_a,shortest,GO:0002404,2.0,48.0
namespace,is_a,shortest,GO:0002405,3.0,64.0
namespace,is_a,shortest,GO:0002406,3.0,56.0
namespace,is_a,shortest,GO:0002407,4.0,23.0
namespace,is_a,shortest,GO:0002408,4.0,30.0
namespace,is_a,shortest,GO:0002409,5.0,24.0
namespace,is_a,shortest,GO:0002410,5.0,35.0
namespace,is_a,shortest,GO:0002411,5.0,34.0
namespace,is_a,shortest,GO:0002412,3.0,60.0
namespace,is_a,shortest,GO:0002413,4.0,29.0
namespace,is_a,shortest,GO:0002414,3.0,43.0
namespace,is_a,shortest,GO:0002415,4.0,84.0
namespace,is_a,shortest,GO:0002416,4.0,82.0
namespace,is_a,shortest,GO:0002417,4.0,75.0
namespace,is_a,shortest,GO:0002418,3.0,25.0
namespace,is_a,shortest,GO:0002419,5.0,55.0
namespace,is_a,shortest,GO:0002420,5.0,67.0
namespace,is_a,shortest,GO:0002421,4.0,57.0
namespace,is_a,shortest,GO:0002423,4.0,50.0
namespace,is_a,shortest,GO:0002424,4.0,38.0
namespace,is_a,shortest,GO:0002425,6.0,35.0
namespace,is_a,shortest,GO:0002426,5.0,39.0
namespace,is_a,shortest,GO:0002427,5.0,25.0
namespace,is_a,shortest,GO:0002428,4.0,61.0
namespace,is_a,shortest,GO:0002429,4.0,59.0
namespace,is_a,shortest,GO:0002430,5.0,42.0
namespace,is_a,shortest,GO:0002431,5.0,45.0
namespace,is_a,shortest,GO:0002432,3.0,18.0
namespace,is_a,shortest,GO:0002434,3.0,22.0
namespace,is_a,shortest,GO:0002435,4.0,36.0
namespace,is_a,shortest,GO:0002436,4.0,47.0
namespace,is_a,shortest,GO:0002437,3.0,39.0
namespace,is_a,shortest,GO:0002438,4.0,44.0
namespace,is_a,shortest,GO:0002439,4.0,46.0
namespace,is_a,shortest,GO:0002440,2.0,45.0
namespace,is_a,shortest,GO:0002441,6.0,48.0
namespace,is_a,shortest,GO:0002442,6.0,48.0
namespace,is_a,shortest,GO:0002443,3.0,25.0
namespace,is_a,shortest,GO:0002444,4.0,32.0
namespace,is_a,shortest,GO:0002445,5.0,22.0
namespace,is_a,shortest,GO:0002446,5.0,26.0
namespace,is_a,shortest,GO:0002447,5.0,26.0
namespace,is_a,shortest,GO:0002448,5.0,24.0
namespace,is_a,shortest,GO:0002449,4.0,26.0
namespace,is_a,shortest,GO:0002450,3.0,37.0
namespace,is_a,shortest,GO:0002451,4.0,33.0
namespace,is_a,shortest,GO:0002452,5.0,20.0
namespace,is_a,shortest,GO:0002453,5.0,21.0
namespace,is_a,shortest,GO:0002454,7.0,23.0
namespace,is_a,shortest,GO:0002455,4.0,56.0
namespace,is_a,shortest,GO:0002456,5.0,21.0
namespace,is_a,shortest,GO:0002457,3.0,37.0
namespace,is_a,shortest,GO:0002458,4.0,33.0
namespace,is_a,shortest,GO:0002459,4.0,99.0
namespace,is_a,shortest,GO:0002460,4.0,107.0
namespace,is_a,shortest,GO:0002461,3.0,45.0
namespace,is_a,shortest,GO:0002462,4.0,34.0
namespace,is_a,shortest,GO:0002463,4.0,41.0
namespace,is_a,shortest,GO:0002464,5.0,44.0
namespace,is_a,shortest,GO:0002465,4.0,28.0
namespace,is_a,shortest,GO:0002466,4.0,41.0
namespace,is_a,shortest,GO:0002467,3.0,23.0
namespace,is_a,shortest,GO:0002468,3.0,45.0
namespace,is_a,shortest,GO:0002469,4.0,52.0
namespace,is_a,shortest,GO:0002470,4.0,57.0
namespace,is_a,shortest,GO:0002471,3.0,40.0
namespace,is_a,shortest,GO:0002472,3.0,42.0
namespace,is_a,shortest,GO:0002473,3.0,68.0
namespace,is_a,shortest,GO:0002474,4.0,60.0
namespace,is_a,shortest,GO:0002475,3.0,45.0
namespace,is_a,shortest,GO:0002476,5.0,71.0
namespace,is_a,shortest,GO:0002477,5.0,70.0
namespace,is_a,shortest,GO:0002478,4.0,57.0
namespace,is_a,shortest,GO:0002479,6.0,81.0
namespace,is_a,shortest,GO:0002480,6.0,83.0
namespace,is_a,shortest,GO:0002481,6.0,82.0
namespace,is_a,shortest,GO:0002482,6.0,84.0
namespace,is_a,shortest,GO:0002483,4.0,58.0
namespace,is_a,shortest,GO:0002484,6.0,82.0
namespace,is_a,shortest,GO:0002485,7.0,94.0
namespace,is_a,shortest,GO:0002486,7.0,96.0
namespace,is_a,shortest,GO:0002487,6.0,93.0
namespace,is_a,shortest,GO:0002488,6.0,83.0
namespace,is_a,shortest,GO:0002489,7.0,95.0
namespace,is_a,shortest,GO:0002490,7.0,97.0
namespace,is_a,shortest,GO:0002491,5.0,71.0
namespace,is_a,shortest,GO:0002492,7.0,50.0
namespace,is_a,shortest,GO:0002493,7.0,48.0
namespace,is_a,shortest,GO:0002494,5.0,21.0
namespace,is_a,shortest,GO:0002495,4.0,61.0
namespace,is_a,shortest,GO:0002496,6.0,57.0
namespace,is_a,shortest,GO:0002497,7.0,68.0
namespace,is_a,shortest,GO:0002498,7.0,83.0
namespace,is_a,shortest,GO:0002499,7.0,71.0
namespace,is_a,shortest,GO:0002500,7.0,71.0
namespace,is_a,shortest,GO:0002501,6.0,43.0
namespace,is_a,shortest,GO:0002502,7.0,49.0
namespace,is_a,shortest,GO:0002503,7.0,50.0
namespace,is_a,shortest,GO:0002504,3.0,77.0
namespace,is_a,shortest,GO:0002505,4.0,68.0
namespace,is_a,shortest,GO:0002507,2.0,18.0
namespace,is_a,shortest,GO:0002508,3.0,25.0
namespace,is_a,shortest,GO:0002509,4.0,38.0
namespace,is_a,shortest,GO:0002510,4.0,30.0
namespace,is_a,shortest,GO:0002511,6.0,27.0
namespace,is_a,shortest,GO:0002512,4.0,30.0
namespace,is_a,shortest,GO:0002513,3.0,31.0
namespace,is_a,shortest,GO:0002514,3.0,23.0
namespace,is_a,shortest,GO:0002515,4.0,11.0
namespace,is_a,shortest,GO:0002516,6.0,13.0
namespace,is_a,shortest,GO:0002517,3.0,23.0
namespace,is_a,shortest,GO:0002518,5.0,47.0
namespace,is_a,shortest,GO:0002519,3.0,35.0
namespace,is_a,shortest,GO:0002520,2.0,23.0
namespace,is_a,shortest,GO:0002521,4.0,24.0
namespace,is_a,shortest,GO:0002522,3.0,42.0
namespace,is_a,shortest,GO:0002523,3.0,48.0
namespace,is_a,shortest,GO:0002524,5.0,16.0
namespace,is_a,shortest,GO:0002525,6.0,47.0
namespace,is_a,shortest,GO:0002526,5.0,25.0
namespace,is_a,shortest,GO:0002528,4.0,67.0
namespace,is_a,shortest,GO:0002529,8.0,40.0
namespace,is_a,shortest,GO:0002532,2.0,59.0
namespace,is_a,shortest,GO:0002534,3.0,48.0
namespace,is_a,shortest,GO:0002536,3.0,46.0
namespace,is_a,shortest,GO:0002537,3.0,51.0
namespace,is_a,shortest,GO:0002538,3.0,62.0
namespace,is_a,shortest,GO:0002539,4.0,53.0
namespace,is_a,shortest,GO:0002540,4.0,51.0
namespace,is_a,shortest,GO:0002541,7.0,61.0
namespace,is_a,shortest,GO:0002542,7.0,19.0
namespace,is_a,shortest,GO:0002543,6.0,46.0
namespace,is_a,shortest,GO:0002544,5.0,27.0
namespace,is_a,shortest,GO:0002545,6.0,49.0
namespace,is_a,shortest,GO:0002546,9.0,48.0
namespace,is_a,shortest,GO:0002547,9.0,48.0
namespace,is_a,shortest,GO:0002548,4.0,18.0
namespace,is_a,shortest,GO:0002549,9.0,48.0
namespace,is_a,shortest,GO:0002550,9.0,48.0
namespace,is_a,shortest,GO:0002551,4.0,18.0
namespace,is_a,shortest,GO:0002552,3.0,28.0
namespace,is_a,shortest,GO:0002553,3.0,28.0
namespace,is_a,shortest,GO:0002554,3.0,28.0
namespace,is_a,shortest,GO:0002555,3.0,28.0
namespace,is_a,shortest,GO:0002556,3.0,28.0
namespace,is_a,shortest,GO:0002557,3.0,28.0
